,tpc_num,j_num,journal,authors,year,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,common_name,lab_field_strain,collect_country,collect_specific,hemisphere,latitude,longitude,altitude_m,author_country,author_specific,author_hemisphere,author_latitude,author_longitude,author_altitude,trait_type,same_experiment,trait_detail,start_stage_dev,end_stage_dev,Stage.in.out.of.host,host.type,hosts..in.order.,trophic_transmission_type,habitat,habitat.cat.1,habitat.cat.2,distribution,distrib.cat.1,distrib.cat.2,parasite.size..units.,sd_of_trait,report_data,unit,convert_data,independent,has_threshold,low_threshold,up_threshold,threshold_note,sample_size_all_temps,low_temp,high_temp,diff_temp,num_temps,zeros,fluctuations._temp,acclimatize_time,time_graph,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,bio1,bio5,bio6,X.80,X.60,X.40,X.20,X.10,X.4,X0,X1,X1.5,X2,X2.5,X3,X4,X4.5,X5,X5.5,X6,X6.5,X7,X7.5,X8,X8.5,X9,X9.5,X10,X10.5,X11,X11.5,X12,X12.5,X13,X13.5,X14,X14.5,X15,X15.5,X16,X16.5,X17,X17.5,X18,X19,X19.5,X20,X20.5,X21,X21.5,X22,X22.5,X23,X23.5,X24,X24.5,X25,X25.5,X26,X26.5,X27,X27.5,X28,X28.5,X29,X29.5,X30,X30.5,X31,X31.5,X32,X32.5,X33,X33.5,X34,X34.5,X35,X35.5,X36,X36.5,X37,X37.5,X38,X40,X41,X42,X43,X45,X50,X55,X60,X70,X80,X90,X100,raw_.80,raw_.60,raw_.40,raw_.20,raw_.10,raw_.4,raw_0,raw_1,raw_1.5,raw_2,raw_2.5,raw_3,raw_4,raw_4.5,raw_5,raw_5.5,raw_6,raw_6.5,raw_7,raw_7.5,raw_8,raw_8.5,raw_9,raw_9.5,raw_10,raw_10.5,raw_11,raw_11.5,raw_12,raw_12.5,raw_13,raw_13.5,raw_14,raw_14.5,raw_15,raw_15.5,raw_16,raw_16.5,raw_17,raw_17.5,raw_18,raw_19,raw_19.5,raw_20,raw_20.5,raw_21,raw_21.5,raw_22,raw_22.5,raw_23,raw_23.5,raw_24,raw_24.5,raw_25,raw_25.5,raw_26,raw_26.5,raw_27,raw_27.5,raw_28,raw_28.5,raw_29,raw_29.5,raw_30,rawa_30.5,raw_31,raw_31.5,raw_32,raw_32.5,raw_33,raw_33.5,raw_34,raw_34.5,raw_35,raw_35.5,raw_36,raw_36.5,raw_37,raw_37.5,raw_38,raw_40,raw_41,raw_42,raw_43,raw_45,raw_50,raw_55,raw_60,raw_70,raw_80,raw_90,raw_100,in.other.meta.,if.yes.which.,notes,Mortality.bias.,Possible.to.separate.development.from.mortality.,PM.Notes,Q.Nov2018,Qs.for.Janet,X,X.1
137,88,35,Journal of Helminthology,Griffin,1988,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Molineidae,Oswaldocruzia,filiformis,,field,Ireland,counties Dublin and Meath,n,53,-6,66,,,.,.,.,.,development,,mean,egg,hatch,2,1,amphibian,free living,terrestrial,2,2,Palaearctic,3,2,,y (se),raw,days,1/data,1/2 development stage,,,NA,,.,2.5,34,31.5,11,y,0.2 (1 for 6C),n,,2.3,2.2,2.9,4.3,6.7,9.4,11.2,11.1,9.5,7.4,4.3,3.1,7.5,7.5,9.2,11.5,14.3,17.2,18.9,18.7,16.7,13.7,10,8.4,9.5,18.9,2.2,.,.,.,.,.,.,.,.,.,.,0,.,0,.,.,.,.,.,.,.,0.112359551,.,.,.,.,.,.,.,0.242130751,.,.,.,.,.,.,.,0.364963504,.,.,.,.,.,.,0.5,.,.,.,.,.,.,.,0.694444444,.,.,.,.,.,.,.,0.735294118,.,.,.,.,.,.,.,0.71942446,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,inf,.,.,.,18.1,.,.,.,8.9,.,.,.,.,.,.,.,4.13,.,.,.,.,.,.,.,2.74,.,.,.,.,.,.,2,.,.,.,.,.,.,.,1.44,.,.,.,.,.,.,.,1.36,.,.,.,.,.,.,.,1.39,.,.,.,inf,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,"Yes, treat as apparent dev",Not without additional assumptions,.,,,NA,
138,89,35,Journal of Helminthology,Griffin,1988,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Molineidae,Oswaldocruzia,filiformis,,field,Ireland,counties Dublin and Meath,n,53,-6,66,,,.,.,.,.,development,,mean,1st larval stage,3rd larval stage,2,1,amphibian,free living,terrestrial,2,2,Palaearctic,3,2,,y (se),raw,days,1/data,1/2 development stage,,,NA,,.,4,36,32,10,y,0.2 (1 for 6C),n,,2.3,2.2,2.9,4.3,6.7,9.4,11.2,11.1,9.5,7.4,4.3,3.1,7.5,7.5,9.2,11.5,14.3,17.2,18.9,18.7,16.7,13.7,10,8.4,9.5,18.9,2.2,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,ND,.,.,.,0.056529112,.,.,.,.,.,.,.,0.115207373,.,.,.,.,.,.,.,0.208768267,.,.,.,.,.,.,0.315457413,.,.,.,.,.,.,.,0.421940928,.,.,.,.,.,.,.,0.473933649,.,.,.,.,.,.,.,0.342465753,.,.,.,0.307692308,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,ND,.,.,.,17.69,.,.,.,.,.,.,.,8.68,.,.,.,.,.,.,.,4.79,.,.,.,.,.,.,3.17,.,.,.,.,.,.,.,2.37,.,.,.,.,.,.,.,2.11,.,.,.,.,.,.,.,2.92,.,.,.,3.25,.,.,.,inf,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,"Yes, treat as apparent dev",Not without additional assumptions,.,,,NA,
139,90,35,Journal of Helminthology,Griffin,1988,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Trichostrongyloidea,Molineidae,Oswaldocruzia,filiformis,,field,Ireland,counties Dublin and Meath,n,53,-6,66,,,.,.,.,.,development,,mean (I summed 2 stages),egg,3rd larval stage,2,1,amphibian,free living,terrestrial,2,2,Palaearctic,3,2,,y (se),raw,days,1/data,2/2 development stage,,,NA,,.,4,36,32,10,y,0.2 (1 for 6C),n,,2.3,2.2,2.9,4.3,6.7,9.4,11.2,11.1,9.5,7.4,4.3,3.1,7.5,7.5,9.2,11.5,14.3,17.2,18.9,18.7,16.7,13.7,10,8.4,9.5,18.9,2.2,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,ND,.,.,.,0.037608123,.,.,.,.,.,.,.,0.078064012,.,.,.,.,.,.,.,0.132802125,.,.,.,.,.,.,0.193423598,.,.,.,.,.,.,.,0.262467192,.,.,.,.,.,.,.,0.288184438,.,.,.,.,.,.,.,0.232018561,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,ND,.,.,.,26.59,.,.,.,.,.,.,.,12.81,.,.,.,.,.,.,.,7.53,.,.,.,.,.,.,5.17,.,.,.,.,.,.,.,3.81,.,.,.,.,.,.,.,3.47,.,.,.,.,.,.,.,4.31,.,.,.,inf,.,.,.,inf,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,"Yes, treat as apparent dev",Not without additional assumptions,.,,,NA,
140,25,9,Journal of Parasitology ,Jenkins et al ,2006,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Metastrongyloidea,Protostrongylidae,Parelaphostrongylus,odocoilei,,field,Canada,"Mackenzie Mountains, Northwest Territories",n,64,-128,1299,,,.,.,.,.,development,,min,L1,L3,1,2,"snail/slug, mammal",in snail (Deroceras laevae),terrestrial,2,2,native to North America,3,2,,n,raw,days (after host infection),1/data,,y,8.5,NA,"calculated by extrapolation (cf. Fig 3), not accurately measured","each slug exposed to 250first stage larvae, 25 slugs at 8C and 20.5C, average 38 larvae each; 21 slugs at 10C, 15 larvae each; 15 slugs at 12.5C, 12 larvae each; 26 slugs at 16.5C, 20 larvae each; 24 slugs at 20C, 25 larvae each; 18 slugs at 24.5C, 21 larvae each.",8,24.5,16.5,7,y,1 (0.2-0.8) (mean temp taken nearest .5) ,n,,-31.3,-28.6,-24.4,-14.5,-3.5,3.4,5.7,3,-2.3,-10.7,-23.9,-28.8,-22.3,-18.4,-11.8,-1.3,8.5,16.8,18.8,15.7,8.2,-2.7,-15.1,-19.8,-7.5,18.8,-31.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0.014285714,.,.,.,.,0.020408163,.,.,.,.,.,.,.,0.041666667,.,.,.,.,.,0.071428571,0.00952381,.,.,.,.,.,.,.,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,70,.,.,.,.,49,.,.,.,.,.,.,.,24,.,.,.,.,.,14,105,.,.,.,.,.,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,"Yes, treat as apparent dev","Maybe, but would painful, not going there",.,,,NA,
141,148,60,Journal of Parasitology ,Grewal and Grewal,2003,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,Rhabditina,,Rhabditoidea,Rhabditidae,Phasmarhabditis,hermaphrodita,,lab,UK,"obtained from Becker Underwood Company (formerly MicroBio Ltd.), Littlehampton",n,51,-1,4,,,.,.,.,.,survival,,50%,.,infective juvenile,2,1,facultative in slugs,free living,terrestrial,2,2,Origin: central Europe,3,2,,n,graph,weeks,1/(data*7),,n,,NA,,"3 replicate petri dishes each containing 8ml of nematode suspention containing 1,500 IJs/ml at each temperature ",5,25,20,5,n,.,n,y,0.3,1,2.4,4.9,7.8,10.7,12.3,11.8,9.5,6.8,3.5,1.3,6.2,7,9.6,13,16.5,19.8,21.7,21.2,18.3,14.4,9.8,7.2,9.9,21.7,0.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.005974786,.,.,.,.,.,.,.,.,.,0.005859604,.,.,.,.,.,.,.,.,.,0.007276379,.,.,.,.,.,.,.,.,0.013725706,.,.,.,.,.,.,.,.,.,0.027314941,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.91,.,.,.,.,.,.,.,.,.,24.38,.,.,.,.,.,.,.,.,.,19.633,.,.,.,.,.,.,.,.,10.408,.,.,.,.,.,.,.,.,.,5.23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,n,.,.,"NA, good data",.,.,,,NA,
142,78,28,The Journal of Parasitology,Nollen et al.,1979,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Philophthalmidae,Philophthalmus,gralli,Oriental avian eye fluke,field,USA,"Brackenridge Park, San Antonio, Texes",n,29,-98,207,,,.,.,.,.,survival,,50%,.,miracidia,2,2,"snail, external cyst, bird/mammal",free living,freshwater,1,1,worldwide,6,4,,n,raw,minutes,1/(data/60/24),,,,NA,,.,1,55,54,12,y,.,n,,4.4,6.3,10.6,15.2,18.8,21.6,22.6,22.5,20.3,15,10.2,5.8,17.7,20.1,24.3,28,30.8,33.7,35.4,35.8,33,29,23.8,19.5,21,35.8,4.4,.,.,.,.,.,.,.,NA,.,.,.,.,.,.,2.11143695,.,.,.,.,.,.,.,.,.,1.054945055,.,.,.,.,.,.,.,.,.,1.220338983,.,.,.,.,.,.,.,.,2.851485149,.,.,.,.,.,.,.,.,.,4.114285714,.,.,.,.,.,.,.,.,.,4.114285714,.,.,.,.,.,.,.,.,.,11.42857143,.,.,.,.,.,.,37.89473684,.,.,.,480,0,0,.,.,.,.,.,.,.,.,.,.,.,.,NA,.,.,.,.,.,.,682,.,.,.,.,.,.,.,.,.,1365,.,.,.,.,.,.,.,.,.,1180,.,.,.,.,.,.,.,.,505,.,.,.,.,.,.,.,.,.,350,.,.,.,.,.,.,.,.,.,350,.,.,.,.,.,.,.,.,.,126,.,.,.,.,.,.,38,.,.,.,3,NA,NA,.,.,.,.,.,y,Mor12,.,"NA, as no dev at this stage as far as I know, good data",NA,.,,,NA,
143,79,28,The Journal of Parasitology,Nollen et al.,1979,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Echinostomatoidea,,Philophthalmidae,Philophthalmus,megalurus,,field,USA,"Rocky Fork Creek, Gahanna, Ohio",n,40,-83,283,,,.,.,.,.,survival,,50%,.,miracidia,2,2,"snail, external cyst, bird/mammal",free living,freshwater,1,1,"originally from Asia, now throughout Europe & North America",3,2,,n,raw,minutes,1/(data/60/24),,,,NA,,.,1,55,54,12,y,.,n,,-7.3,-5.9,-0.9,4.2,9.9,14.8,17,15.9,12,5.5,0.7,-4.2,1.9,4.1,10.3,17.1,23,27.7,29.5,28.6,25.2,18.8,11.2,4.5,11,29.5,-7.3,.,.,.,.,.,.,.,NA,.,.,.,.,.,.,1.777777778,.,.,.,.,.,.,.,.,.,2.482758621,.,.,.,.,.,.,.,.,.,3.512195122,.,.,.,.,.,.,.,.,4.5,.,.,.,.,.,.,.,.,.,5.333333333,.,.,.,.,.,.,.,.,.,7.783783784,.,.,.,.,.,.,.,.,.,21.17647059,.,.,.,.,.,.,36,.,.,.,45,288,0,.,.,.,.,.,.,.,.,.,.,.,.,NA,.,.,.,.,.,.,810,.,.,.,.,.,.,.,.,.,580,.,.,.,.,.,.,.,.,.,410,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,270,.,.,.,.,.,.,.,.,.,185,.,.,.,.,.,.,.,.,.,68,.,.,.,.,.,.,40,.,.,.,32,5,NA,.,.,.,.,.,y,Mor12,.,.,.,.,,,NA,
144,162,70,Canadian Bulletin of Fisheries and Aquatic Sciences,Brattey,1990,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Ascaridida,,,Ascaridoidea,Anisakidae,Phocascaris,phocae,,field,Canada,"St. Anthony, Newfoundland",n,51,-56,7,,,.,.,.,.,development,,mean,egg,hatched infective larva,2,2,"crustacean, fish, mammal",free living,marine,1,3,throughout Holarctic region,2,2,,n,graph,days,1/data,,n,,NA,,3 replicates for each temperature; each replicate used eggs from a different female worm,1.7,12,10.3,6,n,,,,-14.8,-14.8,-10.7,-4.4,-0.2,4,9,8.8,5.2,0.6,-3.7,-10.8,-5.4,-5.4,-1.6,2.7,8.5,14.3,19.1,17.9,13.3,7.5,2.5,-2.7,1.6,19.1,-14.8,.,.,.,.,.,.,.,.,0.006802721,.,.,.,0.0125,.,.,.,0.01754386,.,.,.,0.02173913,.,.,.,0.027027027,.,.,.,0.033333333,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,147,.,.,.,80,.,.,.,57,.,.,.,46,.,.,.,37,.,.,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Yes, treat as apparent dev",Not without additional assumptions,.,,,NA,
145,93,36,Journal of Fish Biology,Moller,1978,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Trematoda,Digenea,,Plagiorchiida,,Allocreadioidea,,Opecoelidae,Podocotyle,atomon,,field,Germany,Kiel Fjord (Western Baltic),n,54,10,20,,,.,.,.,.,survival,,50%,.,not specified,2,1,"snail, amphipod, fish",in fish host?,marine,1,3,North Atlantic Ocean,2,2,,n,graph,days,1/data,,,,NA,,100 per temperature,0,25,25,5,n,0.5,n,,-2.3,-2.5,-0.4,2.8,6.6,9.8,12.1,11.6,8.9,5.5,2.1,-0.6,2.2,2.7,6.4,11.5,16.5,19.9,21.5,20.8,18,12.4,6.8,3.6,8.1,21.5,-2.5,.,.,.,.,.,.,0.063576833,.,.,.,.,.,.,.,0.083444593,.,.,.,.,.,.,.,.,.,0.203665988,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.494071146,.,.,.,.,.,.,.,.,.,0.906618314,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.729,.,.,.,.,.,.,.,11.984,.,.,.,.,.,.,.,.,.,4.91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.024,.,.,.,.,.,.,.,.,.,1.103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,Mor11,.,NA,.,.,,,NA,
146,36,13,The Journal of Parasitology,Tokeson and Holmes,1982,Animalia,Eumetazoa,Acanthocephala,,Palaeacanthocephala,,,Polymorphida,,,,Polymorphidae,Polymorphus,marilis,,.,.,.,.,.,.,.,Canada,"University of Alberta, Edmonton, Alberta",n,54,-114,676,development,,mean,host infection,cystacanth stage,1,2,"crustacean, bird",in Amphipoda (Gammarus lacustris),freshwater,1,1,native to North America,3,2,,n,graph,100/days,data/100,,y,7.3,NA,9.3 if data for 10C is excluded (authors have reasons not to include it) in paper,2100 hosts,5,27,22,7,y,0.5,n,,-19.6,-15.4,-10.7,-2.5,3.6,7.5,9.8,8.6,3.8,-1,-9.7,-15.7,-9.3,-4.6,0.3,9.8,17.2,20.6,22.7,21.4,16,10.8,-0.4,-6.2,2.3,22.7,-19.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,0.00622,.,.,.,.,.,.,.,.,.,0.01205,.,.,.,.,.,.,.,.,0.02396,.,.,.,.,.,0.02905,.,.,.,0.03401,.,.,.,ND,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,inf,.,.,.,.,.,.,.,.,.,0.622,.,.,.,.,.,.,.,.,.,1.205,.,.,.,.,.,.,.,.,2.396,.,.,.,.,.,2.905,.,.,.,3.401,.,.,.,ND,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,"Yes, treat as apparent dev",.,.,,,NA,
147,174,77,Journal of Nematology,"Mizukubo, T., Adachi, H.",1997,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Tylenchida,,,Hoplolaimina,Pratylenchidae,Pratylenchus,penetrans,,field,Japan,"Funabashi City, Chiba, Japan",n,36,140,-6,,,.,.,.,.,development,,min,egg,egg (2nd generation),1,1,plant,on transformed root,plant nematode!,2,2,worldwide in temperate regions,3,2,,n,raw,days,1/data,,,,NA,,8-16 replicates,17,30,13,5,n,1,,,-2,-1,2.1,7.8,12.7,17,20.9,22.4,18.8,12.2,5.9,0.3,9.1,9.4,12.4,17.8,22.2,24.6,28.1,30.2,26.1,20.9,16.2,11.7,14.4,30.2,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.021551724,.,.,.,.,0.025974026,.,.,.,.,.,.,.,.,.,0.038167939,.,.,.,0.038167939,.,.,.,.,.,0.044642857,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46.4,.,.,.,.,38.5,.,.,.,.,.,.,.,.,.,26.2,.,.,.,26.2,.,.,.,.,.,22.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,NA,
148,21,6,Folia Parasitologica,Scholz,1991,Animalia,Eumetazoa,Platyhelminthes,Neodermata,Cestoda,Nephroposticophora,Eucestoda,Proteocephalidea,,,,Proteocephalidae,Proteocephalus,neglectus,,field,Czechoslovakia,Jescnice dam near Marianske Lazne,n,50,13,603,,,.,.,.,.,development,,not specified,host infection,fully developed excretory system,1,1,"crustacean, fish",in Copepoda (Cyclops strenuus),freshwater,1,1,throughout Holarctic region,3,2,Some size information in paper if we need it.,n,raw,days (after host infection),1/data,,,,NA,,.,6,21.5,15.5,4,n,0.5* (for 21-22),n,,-5.8,-5.7,-2.4,1.3,5.8,9.4,10.9,10.2,7.1,3.2,-0.6,-3.5,-0.5,0.4,5.4,10.7,16,19.5,21.1,20.4,16.5,11.1,4.4,1.1,6.5,21.1,-5.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.015384615,.,.,.,.,.,.,.,0.035714286,.,.,.,.,.,.,.,.,.,0.047619048,.,.,.,.,.,.,.,.,.,.,.,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,.,.,.,.,.,.,.,28,.,.,.,.,.,.,.,.,.,21,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,y,B,.,.,.,.,,,NA,
149,147,59,Canadian Journal of Zoology ,Samson and Holmes,1985,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Rhabditida,,,Metastrongyloidea,Protostrongylidae,Protostrongylus ,stilesi/rushi (spp.),,field,Canada,"two locations: Ram Mountain (52.25N, 115.45W) and Sheep River, Alberta (50.38N 114.40W) (took average)",n,51,-115,1076,,,.,.,.,.,development,,50%,1st stage larve,infective L3,1,2,"snail/slug, mammal",in snails (Vallonia pulchella),terrestrial,2,2,North America,3,2,,y,graph,days,1/data,,n,,NA,was estimated to be 8 C by regression,"4 x 30 snails at 15, 20, 25, and 30 C; 1 group of 30 snails at 10 C",10,30,20,5,n,.,n,,-19.6,-15.5,-13.7,-7.7,-2.5,1,3.1,3.1,-0.6,-4,-11.1,-15.8,-8.2,-3.7,-2.2,3.7,9.9,14.3,18.2,17.6,12.7,7.7,-0.9,-5.4,-0.8,18.2,-19.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.005299417,.,.,.,.,.,.,.,.,.,0.022573363,.,.,.,.,.,.,.,.,0.044843049,.,.,.,.,.,.,.,.,.,0.054347826,.,.,.,.,.,.,.,.,.,0.068965517,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,188.7,.,.,.,.,.,.,.,.,.,44.3,.,.,.,.,.,.,.,.,22.3,.,.,.,.,.,.,.,.,.,18.4,.,.,.,.,.,.,.,.,.,14.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"This is from a mix of two related species whose larvae cannot be distinguished. Can we use this data? Peter: Not sure. Do the authors say in their discussion whether they suspect any differences between the species. If we include it, can a case like this be included in the stats later as family etc known, but species unknown?","Yes, treat as apparent dev",Not without additional assumptions and the with the data provided,.,,,NA,
150,153,64,Canadian Journal of Zoology ,McClelland,1982,Animalia,Eumetazoa,Nematoda,,Chromadorea,,,Ascaridida,,,Ascaridoidea,Anisakidae,Pseudoterranova,decipiens,seal worm,field,Canada,Nova Scotia and Sable Island (average taken),n,44,-62,12,,,.,.,.,.,survival,unclear,mean,.,hatched infective larva,2,2,"crustacean, fish/squid, mammal",free living,marine,1,3,P. decipiens is a species complex which is distributed worldwide,6,4,,n,graph,days,1/data,,n,,NA,non-linear relationship; value for 0 and 20 C given in the text,,0,20,20,8,n,,,,-9.1,-9.4,-5.5,-0.7,3.1,7.7,11.8,12.6,9.2,4.5,0.4,-5.7,-0.1,-0.2,2.7,7.4,12.4,17.1,20.6,21.5,18.8,13.3,8,2.4,5.9,21.5,-9.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.007142857,.,.,.,0.015151515,.,.,.,.,.,0.041666667,.,.,.,.,0.068965517,.,.,.,.,0.133333333,.,.,.,0.166666667,.,.,.,.,0.666666667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,105,.,.,.,.,.,.,.,140,.,.,.,66,.,.,.,.,.,24,.,.,.,.,14.5,.,.,.,.,7.5,.,.,.,6,.,.,.,.,1.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Not clear on the life cycle but it sounds like ensheathed larvae do not develop anymore, so this should be unbiased mortality only data",.,.,,,NA,
